book_title,author,goodreads_url,reviews_count,avg_rating,shelves
The Alien Prince’s Omega (Close Encounters of the Mating Kind #1),Lorelei M. Hart,https://www.goodreads.com/book/show/58500988-the-alien-prince-s-omega,,,
Hold the Door (Open Doors #1),Vinni George,https://www.goodreads.com/book/show/57599760-hold-the-door,,,
One Winter with You,NOT A BOOK,https://www.goodreads.com/book/show/57742193-one-winter-with-you,,,
My [Not So] Slutty Professor (Not So University #1),D.K.  Sutton,https://www.goodreads.com/book/show/57700526-my-not-so-slutty-professor,,,
"Winter (Signs of Love, #0,5)",NOT A BOOK,https://www.goodreads.com/book/show/57745317-winter,,,
Geoffrey the Very Strange,Angel  Martinez,https://www.goodreads.com/book/show/57237759-geoffrey-the-very-strange,,,
"Stop Cock (The Plumber's Mate Mysteries, #6)",J.L. Merrow,https://www.goodreads.com/book/show/57033563-stop-cock,,,
Snow Blown,NOT A BOOK,https://www.goodreads.com/book/show/57724229-snow-blown,,,
"Undercover (Vino & Veritas, #4)",Eliot Grayson,https://www.goodreads.com/book/show/56569041-undercover,,,
Regrets and Resolutions,NOT A BOOK,https://www.goodreads.com/book/show/57724431-regrets-and-resolutions,,,
Dark Water (Daniel Owen Welsh Mysteries #1),Ripley Hayes,https://www.goodreads.com/book/show/56819893-dark-water,,,
Holidays for Two,NOT A BOOK,https://www.goodreads.com/book/show/57734781-holidays-for-two,,,
Friends With Benefits,NOT A BOOK,https://www.goodreads.com/book/show/57724374-friends-with-benefits,,,
"Clean Slate (The Goode Life, #1)",Isla Olsen,https://www.goodreads.com/book/show/56943547-clean-slate,,,
"Spring (Signs of Love, #0.5)",Anyta Sunday,https://www.goodreads.com/book/show/57682279-spring,,,
"Swiped by My Dad’s Best Friend (Thrust Into Love, #1)",D.J. Jamison,https://www.goodreads.com/book/show/57824328-swiped-by-my-dad-s-best-friend,,,
"Cameron Wants to Be a Hero (Love, Austen, #2)",Anyta Sunday,https://www.goodreads.com/book/show/57492721-cameron-wants-to-be-a-hero,,,
Gruff Touch (Geek Ink #4),R. Cayden,https://www.goodreads.com/book/show/58051226-gruff-touch,,,
"The Silver Fox (Red's Tavern, #3)",Raleigh Ruebins,https://www.goodreads.com/book/show/57472439-the-silver-fox,,,
Top Shelf (Boston Rebels #1),R.J. Scott,https://www.goodreads.com/book/show/58098822-top-shelf,,,
"Finished (Auctioned, #5)",Cara Dee,https://www.goodreads.com/book/show/57971714-finished,,,
"Played (Auctioned, #4)",Cara Dee,https://www.goodreads.com/book/show/57971698-played,,,
The Off the Pitch Short Collection,Charlie Novak,https://www.goodreads.com/book/show/57325169-the-off-the-pitch-short-collection,,,
Shift Work (Night Shift #1),T.A. Moore,https://www.goodreads.com/book/show/57025395-shift-work,,,
Playing the Palace,Paul   Rudnick,https://www.goodreads.com/book/show/56293845-playing-the-palace,,,
"The Alpha Experiment (Mismatched Mates, #3)",Eliot Grayson,https://www.goodreads.com/book/show/57813662-the-alpha-experiment,,,
The Beta's Vampire (Penhul Pack #2),Beth Laycock,https://www.goodreads.com/book/show/58212231-the-beta-s-vampire,,,
The Wolf's Secret (Wild Magic #4),Claire Cullen,https://www.goodreads.com/book/show/58615304-the-wolf-s-secret,,,
"Rule of Law (The Goode Life, #3)",Isla Olsen,https://www.goodreads.com/book/show/58108136-rule-of-law,,,
On Thin Ice,Joel Abernathy,https://www.goodreads.com/book/show/56999627-on-thin-ice,,,
A Winter's Dance,Marie   Sinclair,https://www.goodreads.com/book/show/56508238-a-winter-s-dance,,,
"Head Games (Wages of Sin, #3)",Onley James,https://www.goodreads.com/book/show/56474445-head-games,,,
Play for Love,Helena Stone,https://www.goodreads.com/book/show/56480749-play-for-love,,,
"Keeping Casey (Keeping Him, #1)",Amy Aislin,https://www.goodreads.com/book/show/56271746-keeping-casey,,,
Daybreak (Vino & Veritas #12),Kate Hawthorne,https://www.goodreads.com/book/show/56278586-daybreak,,,
"Better For You (Harrison Campus, #3.5)",Andy Gallo,https://www.goodreads.com/book/show/56755192-better-for-you,,,
"Thorned Heart (Cash Me Outside, #2)",Eden Finley,https://www.goodreads.com/book/show/56638815-thorned-heart,,,
Unforgettable (Vino & Veritas #16),Marley Valentine,https://www.goodreads.com/book/show/58352354-unforgettable,,,
Unspeakable Desires,R.M. Knightley,https://www.goodreads.com/book/show/57574104-unspeakable-desires,,,
"Crushing on Him (Men of Summer, #0.5)",Lauren Blakely,https://www.goodreads.com/book/show/58371786-crushing-on-him,,,
Winning With Him (Men of Summer #2),Lauren Blakely,https://www.goodreads.com/book/show/56076131-winning-with-him,,,
"Heartstopper: Volume Four (Heartstopper, #4)",Alice Oseman,https://www.goodreads.com/book/show/51574372-heartstopper,,,
"All In With Him (Men of Summer, #3)",Lauren Blakely,https://www.goodreads.com/book/show/58457792-all-in-with-him,,,
You Had One Job,Cari Z.,https://www.goodreads.com/book/show/57825861-you-had-one-job,,,
The Ruby Tooth,Ofelia Gränd,https://www.goodreads.com/book/show/59699604-the-ruby-tooth,,,
Rare Vigilance (Whitethorn Agency #1),M.A. Grant,https://www.goodreads.com/book/show/55764840-rare-vigilance,,,
"Seasons: PsyCop Briefs, Volume 2",Jordan Castillo Price,https://www.goodreads.com/book/show/59834041-seasons,,,
How to Cheat at Dirty Santa,Amy Spector,https://www.goodreads.com/book/show/59651233-how-to-cheat-at-dirty-santa,,,
"Body at Buccaneer's Bay (Secrets and Scrabble, #5)",Josh Lanyon,https://www.goodreads.com/book/show/53837994-body-at-buccaneer-s-bay,,,
Haunted Hearts (The Bisbee Bachelors’ Club #1),K. Sterling,https://www.goodreads.com/book/show/56689610-haunted-hearts,,,
The Last Single Man in Texas,Jess Whitecroft,https://www.goodreads.com/book/show/58087203-the-last-single-man-in-texas,,,
A Very Genre Christmas,Kim Fielding,https://www.goodreads.com/book/show/59557377-a-very-genre-christmas,,,
"Carillon's Curse (Men of the Shadows, #1)",Sionnach Wintergreen,https://www.goodreads.com/book/show/59750184-carillon-s-curse,,,
"The Dead Don't Lie (Dead Generations, #1)",Anne  Russo,https://www.goodreads.com/book/show/57397801-the-dead-don-t-lie,,,
Only One Bed (Love on the Ice #1),Keira Andrews,https://www.goodreads.com/book/show/59650329-only-one-bed,,,
Underneath The Tree (Happy Holidaze #1),Reanna Pryce,https://www.goodreads.com/book/show/59758767-underneath-the-tree,,,
Dreidels & Do-Overs,Kim Fielding,https://www.goodreads.com/book/show/58985396-dreidels-do-overs,,,
Candy (Wrecked #3.5),Kelly  Fox,https://www.goodreads.com/book/show/59563004-candy,,,
Smoke and Murders (Dr. Maxwell Thornton Murder Mysteries #4),S.C. Wynne,https://www.goodreads.com/book/show/57990691-smoke-and-murders,,,
"It's a Wonderful Knife (Dr. Maxwell Thornton Murder Mysteries, #5)",S.C. Wynne,https://www.goodreads.com/book/show/58486996-it-s-a-wonderful-knife,,,
"Have a Hellish, Lousy Christmas",Catherine Lievens,https://www.goodreads.com/book/show/59584558-have-a-hellish-lousy-christmas,,,
"The Botanist's Apprentice (Flos Magicae, #1)",Arden Powell,https://www.goodreads.com/book/show/58132756-the-botanist-s-apprentice,,,
"Death Tells a Tale (Paul Monroe Mystery, #4)",A.P. Eisen,https://www.goodreads.com/book/show/59226014-death-tells-a-tale,,,
Mack's Rousing Ghoulish Highland Adventure (Mack's Marvelous Manifestations #3),A.J. Sherwood,https://www.goodreads.com/book/show/59531978-mack-s-rousing-ghoulish-highland-adventure,,,
"Dead Serious Case #1: Miz Dusty Le Frey (Crawshanks Guide to the Recently Departed, #1)",Vawn Cassidy,https://www.goodreads.com/book/show/59346110-dead-serious-case-1,,,
Arsenic and Old Lies (Dr. Maxwell Thornton Murder Mysteries #3),S.C. Wynne,https://www.goodreads.com/book/show/57794494-arsenic-and-old-lies,,,
A Christmas to Fight For,Jessica Frances,https://www.goodreads.com/book/show/58991460-a-christmas-to-fight-for,,,
"Murder at Birchwood Pond (The Birchwood Academy Files, #1)",Jade Astor,https://www.goodreads.com/book/show/53231677-murder-at-birchwood-pond,,,
The Omega's Krampus Christmas,Lorelei M. Hart,https://www.goodreads.com/book/show/59422984-the-omega-s-krampus-christmas,,,
Nothing but Good,Kess McKinley,https://www.goodreads.com/book/show/57489174-nothing-but-good,,,
"Firefly Lane (Briar County, #1)",Riley Hart,https://www.goodreads.com/book/show/58678307-firefly-lane,,,
"Dirty Slide (Dirty Players, #1)",Lauren Blakely,https://www.goodreads.com/book/show/59415655-dirty-slide,,,
"Scalpels & Psychopaths (Dr. Maxwell Thornton Murder Mysteries, #2)",S.C. Wynne,https://www.goodreads.com/book/show/56885427-scalpels-psychopaths,,,
A No-Strings Noel,Annabelle Jacobs,https://www.goodreads.com/book/show/59227242-a-no-strings-noel,,,
Not So Silent Night,H.L. Day,https://www.goodreads.com/book/show/59224371-not-so-silent-night,,,
