book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
"Needing Him (Bishop Brothers, #2)",Kennedy Fox,https://www.goodreads.com/book/show/39336502-needing-him,,,"{""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""audiobook"": null, ""contemporary romance"": null, ""westerns"": null, ""doctors"": null, ""small town romance"": null, ""workplace romance"": null, ""cowboy romance"": null}",2026-03-21,success
While I Was Sleeping,Dani Atkins,https://www.goodreads.com/book/show/37780104-while-i-was-sleeping,448.0,4.2,"{""romance"": null, ""fiction"": null, ""roman"": null, ""drama"": null, ""chick lit"": null, ""audiobook"": null, ""ebooks"": null, ""contemporary"": null, ""german literature"": null, ""contemporary romance"": null}",2026-03-21,success
"Tequila Burn (The Tequila Duet, #2)",Melissa Toppen,https://www.goodreads.com/book/show/39703080-tequila-burn,,,"{""contemporary romance"": null, ""romance"": null, ""celebrity romance"": null}",2026-03-21,success
"Bittersweet Always (Gray Springs University, #2)",Ella Fields,https://www.goodreads.com/book/show/40028695-bittersweet-always,,,"{""romance"": null, ""new adult"": null, ""college"": null, ""college romance"": null, ""sports romance"": null, ""contemporary romance"": null, ""sports"": null, ""mental health"": null, ""contemporary"": null, ""mental illness"": null}",2026-03-21,success
Unforgivable,Isabel Love,https://www.goodreads.com/book/show/35499933-unforgivable,,,"{""friends to lovers"": null, ""romance"": null, ""second chance"": null, ""contemporary romance"": null, ""contemporary"": null, ""emotional"": null, ""audiobook"": null, ""slow burn"": null, ""forbidden love"": null, ""forbidden romance"": null}",2026-03-21,success
Love Rerouted,Leddy Harper,https://www.goodreads.com/book/show/39741073-love-rerouted,97.0,4.15,"{""romance"": null, ""contemporary romance"": null, ""second chance"": null, ""emotional"": null, ""abuse"": null, ""second chance romance"": null}",2026-03-21,success
"Ruin (Gods, #1)",Samantha Towle,https://www.goodreads.com/book/show/36506588-ruin,1748.0,3.79,"{""second chance"": null, ""romance"": null, ""sports"": null, ""sports romance"": null, ""second chance romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""fighters"": null, ""new adult"": null, ""adult"": null}",2026-03-21,success
"From Twinkle, with Love",Sandhya Menon,https://www.goodreads.com/book/show/36373464-from-twinkle-with-love,2445.0,3.6,"{""young adult"": null, ""romance"": null, ""contemporary"": null, ""fiction"": null, ""audiobook"": null, ""realistic fiction"": null, ""young adult contemporary"": null, ""young adult romance"": null, ""teen"": null, ""friendship"": null}",2026-03-21,success
"My Way Back to You (Second Chances Duet, #2)",Claire Contreras,https://www.goodreads.com/book/show/37767011-my-way-back-to-you,474.0,4.08,"{""romance"": null, ""second chance"": null, ""contemporary romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""new adult"": null, ""second chance romance"": null, ""adult"": null, ""audiobook"": null, ""love"": null}",2026-03-21,success
"Reckless (Texas Nights, #2)",Lex Martin,https://www.goodreads.com/book/show/36130400-reckless,1130.0,4.14,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""new adult"": null, ""audiobook"": null, ""westerns"": null, ""small town romance"": null, ""adult"": null, ""forced proximity"": null, ""childrens"": null}",2026-03-21,success
"The Controversial Princess (The Smoke & Mirrors Duology, #1)",Jodi Ellen Malpas,https://www.goodreads.com/book/show/37550331-the-controversial-princess,1094.0,4.16,"{""romance"": null, ""royalty"": null, ""contemporary romance"": null, ""contemporary"": null, ""adult"": null, ""erotica"": null, ""royal romance"": null, ""bdsm"": null, ""forbidden love"": null, ""forbidden romance"": null}",2026-03-21,success
"What He Always Knew (What He Doesn't Know, #2)",Kandi Steiner,https://www.goodreads.com/book/show/39281043-what-he-always-knew,1310.0,4.09,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""second chance"": null, ""audiobook"": null, ""new adult"": null, ""emotional"": null, ""adult"": null, ""second chance romance"": null, ""marriage"": null}",2026-03-21,success
"Justice (Creed Brothers, #1)",K.C. Lynn,https://www.goodreads.com/book/show/38616508-justice,636.0,4.24,"{""romance"": null, ""second chance"": null, ""contemporary romance"": null, ""contemporary"": null, ""military fiction"": null, ""second chance romance"": null, ""audiobook"": null, ""dark"": null, ""dark romance"": null, ""abuse"": null}",2026-03-21,success
"Taming Him (Bishop Brothers, #1)",Kennedy Fox,https://www.goodreads.com/book/show/35232267-taming-him,,,"{""romance"": null, ""westerns"": null, ""contemporary"": null, ""contemporary romance"": null, ""audiobook"": null, ""surprise pregnancy"": null, ""cowboy romance"": null, ""new adult"": null, ""small town romance"": null, ""adult"": null}",2026-03-21,success
"The Wrong Kind of Love (The Boys of Jackson Harbor, #1)",Lexi Ryan,https://www.goodreads.com/book/show/36978559-the-wrong-kind-of-love,1111.0,4.23,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""new adult"": null, ""adult"": null, ""ebooks"": null, ""fiction"": null, ""chick lit"": null, ""small town romance"": null, ""amazon"": null}",2026-03-21,success
"Suddenly Forbidden (Gray Springs University, #1)",Ella Fields,https://www.goodreads.com/book/show/38201338-suddenly-forbidden,1127.0,3.85,"{""romance"": null, ""second chance"": null, ""new adult"": null, ""college"": null, ""friends to lovers"": null, ""college romance"": null, ""contemporary"": null, ""second chance romance"": null, ""contemporary romance"": null, ""sports"": null}",2026-03-21,success
"Bad for You (Dirty Deeds, #3)",J.  Daniels,https://www.goodreads.com/book/show/35108650-bad-for-you,787.0,4.24,"{""romance"": null, ""contemporary romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""new adult"": null, ""audiobook"": null, ""abuse"": null, ""slow burn"": null, ""emotional"": null, ""adult"": null}",2026-03-21,success
"One Last Time (Second Time Around, #2)",Corinne Michaels,https://www.goodreads.com/book/show/36320669-one-last-time,1417.0,4.1,"{""romance"": null, ""audiobook"": null, ""contemporary romance"": null, ""contemporary"": null, ""celebrity"": null, ""adult"": null, ""second chance"": null, ""new adult"": null, ""fiction"": null, ""drama"": null}",2026-03-21,success
"Follow Me Back (Fight for Me, #2)",A.L. Jackson,https://www.goodreads.com/book/show/35424412-follow-me-back,987.0,4.24,"{""romance"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""doctors"": null, ""emotional"": null, ""small town romance"": null, ""adult"": null, ""new adult"": null, ""fiction"": null}",2026-03-21,success
"Lead Me Home (Fight for Me, #3)",A.L. Jackson,https://www.goodreads.com/book/show/39974730-lead-me-home,836.0,4.31,"{""romance"": null, ""friends to lovers"": null, ""second chance"": null, ""contemporary romance"": null, ""contemporary"": null, ""audiobook"": null, ""suspense"": null, ""romantic suspense"": null, ""emotional"": null, ""second chance romance"": null}",2026-03-21,success
"Lake + Manning (Something in the Way, #4)",Jessica Hawkins,https://www.goodreads.com/book/show/36974768-lake-manning,722.0,4.26,"{""romance"": null, ""contemporary romance"": null, ""new adult"": null, ""audiobook"": null, ""contemporary"": null, ""second chance"": null, ""emotional"": null, ""forbidden love"": null, ""forbidden romance"": null, ""friends to lovers"": null}",2026-03-21,success
