book_title,author,goodreads_url,reviews_count,avg_rating,shelves
Law's Stubborn Omega (Cherry Hollow #1),Ki Brightly,https://www.goodreads.com/book/show/43922298-law-s-stubborn-omega,,,
Where Song Replaces Silence,Layla Dorine,https://www.goodreads.com/book/show/44772978-where-song-replaces-silence,,,
Dead to the World (Cold Case Psychic #10),Pandora Pine,https://www.goodreads.com/book/show/42969934-dead-to-the-world,,,
Arctic Wild (Frozen Hearts #2),Annabeth Albert,https://www.goodreads.com/book/show/43263021-arctic-wild,,,
Dead Wrong (Cold Case Psychic #11),Pandora Pine,https://www.goodreads.com/book/show/44152176-dead-wrong,,,
The Aurora Conspiracy,Lexi Ander,https://www.goodreads.com/book/show/45012676-the-aurora-conspiracy,,,
Cold Light,Michelle  Frost,https://www.goodreads.com/book/show/44448351-cold-light,,,
Hunters and Killers,Dora Esquivel,https://www.goodreads.com/book/show/44612195-hunters-and-killers,,,
Sinner's Ransom,M.D. Gregory,https://www.goodreads.com/book/show/44777433-sinner-s-ransom,,,
"Love Kills (Deadly Sin, #2)",Michael Mandrake,https://www.goodreads.com/book/show/43543131-love-kills,,,
Beloved Possession,Leona Windwalker,https://www.goodreads.com/book/show/44659444-beloved-possession,,,
It's in My Blood,Sean Azinsalt,https://www.goodreads.com/book/show/44485244-it-s-in-my-blood,,,
By Way of Pain,J.M. Dabney,https://www.goodreads.com/book/show/44419567-by-way-of-pain,,,
Purple Haze (Aliens in New York #2),Kelly   Jensen,https://www.goodreads.com/book/show/45642212-purple-haze,,,
"Stalker of Shadows (SPECTR Series 3, #1)",Jordan L. Hawk,https://www.goodreads.com/book/show/45174786-stalker-of-shadows,,,
The Nature of the Game (Stick Side #2),Amy Aislin,https://www.goodreads.com/book/show/45033763-the-nature-of-the-game,,,
"Their Bounty (Four Mercenaries, #1)",K.A. Merikan,https://www.goodreads.com/book/show/44600123-their-bounty,,,
Jack Addison vs. Foxy Lies (Jack Addison vs. a Whole World of Hot Trouble #7),K.A. Merikan,https://www.goodreads.com/book/show/46122476-jack-addison-vs-foxy-lies,,,
Butterfly Boy,T.J. Land,https://www.goodreads.com/book/show/45550762-butterfly-boy,,,
Blood & Bitcoin - Criminal Delights: Organized Crime,L.A. Witt,https://www.goodreads.com/book/show/44824517-blood-bitcoin---criminal-delights,,,
"The Marked Prince (The Darkest Court, #2)",M.A. Grant,https://www.goodreads.com/book/show/44662243-the-marked-prince,,,
"The Doctor's Orders (Copper Point Medical, #3)",Heidi Cullinan,https://www.goodreads.com/book/show/41104643-the-doctor-s-orders,,,
"Paint It Black (Beneath the Stain, #2)",Amy Lane,https://www.goodreads.com/book/show/41104644-paint-it-black,,,
Poetry in Motion,Samantha Wayland,https://www.goodreads.com/book/show/50919286-poetry-in-motion,,,
"Raze (Riven, #3)",Roan Parrish,https://www.goodreads.com/book/show/42274594-raze,,,
Sir,N.R. Walker,https://www.goodreads.com/book/show/51793553-sir,,,
"Ignite (Unbreakable Bonds, #7)",Jocelynn Drake,https://www.goodreads.com/book/show/49635243-ignite,,,
Soul on Fire,Tal Bauer,https://www.goodreads.com/book/show/52475441-soul-on-fire,,,
The Exile Prince (The Castaway Prince #2),Isabelle Adler,https://www.goodreads.com/book/show/49933709-the-exile-prince,,,
Malik (Kif Warriors #1),Kiki Burrelli,https://www.goodreads.com/book/show/52666889-malik,,,
"Jagher (Kif Warriors, #2)",Kiki Burrelli,https://www.goodreads.com/book/show/48503418-jagher,,,
Trip (Kif Warriors #3),Kiki Burrelli,https://www.goodreads.com/book/show/48503417-trip,,,
Fazil (The Kif Warrior #4),Kiki Burrelli,https://www.goodreads.com/book/show/48894105-fazil,,,
