book_title,author,goodreads_url,reviews_count,avg_rating,shelves
Deck the Boss,Stella Andrews,https://www.goodreads.com/book/show/56026751-deck-the-boss,,,
"Would I Lie to the Duke (Union of the Rakes, #2)",Eva Leigh,https://www.goodreads.com/book/show/48980446-would-i-lie-to-the-duke,,,
Rules of Engagement,J.T. Geissinger,https://www.goodreads.com/book/show/52838537-rules-of-engagement,,,
"Frat Hell (Violent Circle, #2)",S.M. Shade,https://www.goodreads.com/book/show/38318601-frat-hell,,,
"Pride and Papercuts (The Austens, #5)",Staci Hart,https://www.goodreads.com/book/show/53584998-pride-and-papercuts,,,
How to Date a Younger Man,Kendall Ryan,https://www.goodreads.com/book/show/49874012-how-to-date-a-younger-man,,,
"Space Age: Houston, Prepare to Launch (Space #0.5)",Sara L. Hudson,https://www.goodreads.com/book/show/50635593-space-age,,,
"Little Lies (Lies, Hearts & Truths, #1)",H. Hunting,https://www.goodreads.com/book/show/53452304-little-lies,,,
Room 4 Rent,Shey Stahl,https://www.goodreads.com/book/show/56135388-room-4-rent,,,
"Hard Love (Trophy Boyfriends, #3)",Sara Ney,https://www.goodreads.com/book/show/54899554-hard-love,,,
"Sugarcoated (Hot Cakes, #1)",Erin Nicholas,https://www.goodreads.com/book/show/48914649-sugarcoated,,,
The One That Got Away,Karina Halle,https://www.goodreads.com/book/show/54915741-the-one-that-got-away,,,
"Tools of Engagement (Hot & Hammered, #3)",Tessa Bailey,https://www.goodreads.com/book/show/49203369-tools-of-engagement,,,
Falling for the Younger Man (Summer Secrets #3),Emma Tharp,https://www.goodreads.com/book/show/54978351-falling-for-the-younger-man,,,
Date Me Like You Mean It,R.S. Grey,https://www.goodreads.com/book/show/55849279-date-me-like-you-mean-it,,,
How to Be Good,Chace Verity,https://www.goodreads.com/book/show/56575030-how-to-be-good,,,
"Own the Eights (Own the Eights, #1)",Krista Sandor,https://www.goodreads.com/book/show/50709367-own-the-eights,,,
