book_title,author,goodreads_url,reviews_count,avg_rating,shelves
Love and Other Risky Business (Over The Top Love. #1),Sarah Brenton,https://www.goodreads.com/book/show/195524244-love-and-other-risky-business,,,
Outdrawn,Deanna Grey,https://www.goodreads.com/book/show/143720795-outdrawn,,,
"Dream Me Home: A Story of Betrayal, Infidelity and Love",Laurie Elizabeth Murphy,https://www.goodreads.com/book/show/195262452-dream-me-home,,,
The Forty Rules of Love,Elif Shafak,https://www.goodreads.com/book/show/6642715-the-forty-rules-of-love,,,
Angel: Star Forged Destiny,Tina Wortman,https://www.goodreads.com/book/show/244964031-angel,,,
"The Owner (Dalvegan Dragons, #1)",Xavier Neal,https://www.goodreads.com/book/show/77267715-the-owner,,,
"When it Pours (The McGuire Brothers, #3.5)",Lili Valente,https://www.goodreads.com/book/show/198331676-when-it-pours,,,
The Way I Am Now,Amber   Smith,https://www.goodreads.com/book/show/123167180-the-way-i-am-now,,,
"10 Things That Never Happened (Material World, #1)",Alexis  Hall,https://www.goodreads.com/book/show/83137176-10-things-that-never-happened,,,
Kisses and Croissants,Anne-Sophie Jouhanneau,https://www.goodreads.com/book/show/51238609-kisses-and-croissants,,,
Deliver Me,Ashley Hawthorne,https://www.goodreads.com/book/show/61377343-deliver-me,,,
Speechless,Lindsey Lanza,https://www.goodreads.com/book/show/61746160-speechless,,,
You're So Bad (Finding You #2),Angela Casella,https://www.goodreads.com/book/show/168428607-you-re-so-bad,,,
"Fangirl Down (Big Shots, #1)",Tessa Bailey,https://www.goodreads.com/book/show/150343880-fangirl-down,,,
"Happy Fake Wife, Happy Fake Life (Champion Cove #1)",Millie Banks,https://www.goodreads.com/book/show/140214082-happy-fake-wife-happy-fake-life,,,
"Per My Last Email (Wells Family, #1)",Juliana Smith,https://www.goodreads.com/book/show/150119445-per-my-last-email,,,
"Fallen Foe (Cruel Castaways, #2)",L.J. Shen,https://www.goodreads.com/book/show/62010490-fallen-foe,,,
Hot Mess Summer,Melissa Foster,https://www.goodreads.com/book/show/133185849-hot-mess-summer,,,
"Ghosted (Ghosted, #1)",Sarah Ready,https://www.goodreads.com/book/show/154827278-ghosted,,,
"The Sexy Suit (Winner Takes All, #1.5)",Lauren Blakely,https://www.goodreads.com/book/show/61138326-the-sexy-suit,,,
Snowed In for Christmas,Jaqueline Snowe,https://www.goodreads.com/book/show/103488821-snowed-in-for-christmas,,,
"The Boyfriend Candidate (Fool Me Once, #2)",Ashley Winstead,https://www.goodreads.com/book/show/62197594-the-boyfriend-candidate,,,
Limited Edition Husband,Lauren Blakely,https://www.goodreads.com/book/show/125115042-limited-edition-husband,,,
The Bookshop by the Bay,Pamela M. Kelley,https://www.goodreads.com/book/show/61885068-the-bookshop-by-the-bay,,,
Emergency Contact,Lauren Layne,https://www.goodreads.com/book/show/125757593-emergency-contact,,,
"My So-Called Sex Life (How to Date, #1)",Lauren Blakely,https://www.goodreads.com/book/show/60171498-my-so-called-sex-life,,,
Mafia Betrayal (Syndicate of Sin #3),Emilia  Rose,https://www.goodreads.com/book/show/63127838-mafia-betrayal,,,
Next-Door Nemesis,Alexa  Martin,https://www.goodreads.com/book/show/122932139-next-door-nemesis,,,
"Caught Up (Windy City, #3)",Liz Tomforde,https://www.goodreads.com/book/show/88151671-caught-up,,,
A Smile in a Whisper,Jacquelyn Middleton,https://www.goodreads.com/book/show/123412051-a-smile-in-a-whisper,,,
"The Best Laid Plans (The Best Men, #1)",Karla Sorensen,https://www.goodreads.com/book/show/141236991-the-best-laid-plans,,,
"Manhandled (Winner Takes All, #5)",Lauren Blakely,https://www.goodreads.com/book/show/60619645-manhandled,,,
"And Then There Was You (Chestnut Ridge, #1)",Nancy Naigle,https://www.goodreads.com/book/show/61885006-and-then-there-was-you,,,
Not My Love Story,Dani McLean,https://www.goodreads.com/book/show/63046135-not-my-love-story,,,
The Takedown,Carlie Walker,https://www.goodreads.com/book/show/123201444-the-takedown,,,
Reasonable Adults: A Novel,Robin Lefler,https://www.goodreads.com/book/show/60659596-reasonable-adults,,,
Plot Twist,Erin La Rosa,https://www.goodreads.com/book/show/62062469-plot-twist,,,
The Wake-Up Call,Beth O'Leary,https://www.goodreads.com/book/show/63946938-the-wake-up-call,,,
Thank You for Sharing,Rachel Runya Katz,https://www.goodreads.com/book/show/65214441-thank-you-for-sharing,,,
"The Spare and the Single Mom (Royals of Sailfish Banks, #1)",Delancey Stewart,https://www.goodreads.com/book/show/148028967-the-spare-and-the-single-mom,,,
Best Man with Benefits: A Harlequin Friends to Lovers Contemporary Romance,Sophie Pembroke,https://www.goodreads.com/book/show/63106178-best-man-with-benefits,,,
Our Cursed Love,Julie Abe,https://www.goodreads.com/book/show/65213130-our-cursed-love,,,
"Play Your Part (All In, #1)",Kathryn Kincaid,https://www.goodreads.com/book/show/126845382-play-your-part,,,
"Planes, Trains, and All the Feels",Livy Hart,https://www.goodreads.com/book/show/62039347-planes-trains-and-all-the-feels,,,
Never Again,R.L. Mathewson,https://www.goodreads.com/book/show/199238167-never-again,,,
Rocked (Tin Gods Rock Stars #1),Gillian Archer,https://www.goodreads.com/book/show/189785095-rocked,,,
"One Look (The Sullivan Family, #1)",Lena Hendrix,https://www.goodreads.com/book/show/64994009-one-look,,,
Janae Sanders' Second Time Around,LaQuette,https://www.goodreads.com/book/show/65214502-janae-sanders-second-time-around,,,
"My Favorite Kidnapper (My Favorite, #1)",Melanie Moreland,https://www.goodreads.com/book/show/141309941-my-favorite-kidnapper,,,
Dukes and Dekes,Torie Jean,https://www.goodreads.com/book/show/201430898-dukes-and-dekes,,,
Knotty Valentine,Amity Malcom,https://www.goodreads.com/book/show/83812330-knotty-valentine,,,
Twisted Glass,Savannah Rylan,https://www.goodreads.com/book/show/123270373-twisted-glass,,,
"Yours (King's Town, #3)",Shon,https://www.goodreads.com/book/show/75718893-yours,,,
Man Cave,Vanessa Vale,https://www.goodreads.com/book/show/118230049-man-cave,,,
"The Score (Single in Seattle, #3)",Kristen Proby,https://www.goodreads.com/book/show/61331402-the-score,,,
"A Dish Best Served Hot (Vega Family Love Stories, #2)",Natalie Caña,https://www.goodreads.com/book/show/62875397-a-dish-best-served-hot,,,
Fifth Avenue Fling,Rosa Lucas,https://www.goodreads.com/book/show/84214298-fifth-avenue-fling,,,
"The Pocket Pair (Love Stories in Sheet Cake, Texas, #3)",Emma St. Clair,https://www.goodreads.com/book/show/61286081-the-pocket-pair,,,
Sugar,Zoe Shae,https://www.goodreads.com/book/show/63338763-sugar,,,
The Guy For Me,Marzy Opal,https://www.goodreads.com/book/show/115501799-the-guy-for-me,,,
"Runaway Love (Cherry Tree Harbor, #1)",Melanie Harlow,https://www.goodreads.com/book/show/123244793-runaway-love,,,
"One Touch (The Sullivan Family, #2)",Lena Hendrix,https://www.goodreads.com/book/show/123414555-one-touch,,,
"Rein Me In (Cowboys of Night Hawk, #1)",Kayla Grosse,https://www.goodreads.com/book/show/123610221-rein-me-in,,,
Cravings (King's Town Novella Series Book 4),Shon,https://www.goodreads.com/book/show/123268529-cravings,,,
Coastal Fling,Zoe Mona,https://www.goodreads.com/book/show/124015280-coastal-fling,,,
"Merritt and Her Childhood Crush (Oakley Island, #2)",Emma St. Clair,https://www.goodreads.com/book/show/62248411-merritt-and-her-childhood-crush,,,
"You, Again",Kate Goldbeck,https://www.goodreads.com/book/show/57695490-you-again,,,
Man Splain (On a Manhunt #4),Vanessa Vale,https://www.goodreads.com/book/show/124955141-man-splain,,,
Mafia Toy (Syndicate of Sin #2),Emilia  Rose,https://www.goodreads.com/book/show/63006897-mafia-toy,,,
"Teacher of the Year (Teachers in Love, #1)",M.A. Wardell,https://www.goodreads.com/book/show/111163227-teacher-of-the-year,,,
Swallow Your Pride,Sarah   Blue,https://www.goodreads.com/book/show/169722231-swallow-your-pride,,,
"Bad Kind of Butterflies (Bad Boys of Bardstown, #4)",Saffron A. Kent,https://www.goodreads.com/book/show/59005278-bad-kind-of-butterflies,,,
One Week in Paradise,Anise Starre,https://www.goodreads.com/book/show/86030372-one-week-in-paradise,,,
"Allie's Enforcer (Silver Spoon Falls Falcons, #1)",Loni Ree,https://www.goodreads.com/book/show/62001003-allie-s-enforcer,,,
"I'm Hopeless, You're Heartless (Bad Boys of Bardstown, #6)",Saffron A. Kent,https://www.goodreads.com/book/show/59005293-i-m-hopeless-you-re-heartless,,,
Man Scape (On a Manhunt #5),Vanessa Vale,https://www.goodreads.com/book/show/177560520-man-scape,,,
Babymoon or Bust,Ava  Hunter,https://www.goodreads.com/book/show/124946915-babymoon-or-bust,,,
"I Think He Knows (Donovan Family, #2)",Katie Bailey,https://www.goodreads.com/book/show/62690017-i-think-he-knows,,,
Best I Never Had,Jeannie Choe,https://www.goodreads.com/book/show/134918058-best-i-never-had,,,
One Last Job,Anise Starre,https://www.goodreads.com/book/show/122972274-one-last-job,,,
On Cloud Nine (Perks & Benefits #3),Kels Stone,https://www.goodreads.com/book/show/156395825-on-cloud-nine,,,
"Swift and Saddled (Rebel Blue Ranch, #2)",Lyla Sage,https://www.goodreads.com/book/show/173329678-swift-and-saddled,,,
Let's Get Naughty 2,Ashley Zakrzewski,https://www.goodreads.com/book/show/63208432-let-s-get-naughty-2,,,
"One Chance (The Sullivan Family, #3)",Lena Hendrix,https://www.goodreads.com/book/show/179901014-one-chance,,,
Violent Delights (Stratford University Elite #1),L.M.  Harrison,https://www.goodreads.com/book/show/58619189-violent-delights,,,
One More Shot,Anise Starre,https://www.goodreads.com/book/show/195649702-one-more-shot,,,
Home for the Holidays,Lee Jacquot,https://www.goodreads.com/book/show/124946184-home-for-the-holidays,,,
"Hunting Games (The Holy Trinity, #2)",Crystal North,https://www.goodreads.com/book/show/60818196-hunting-games,,,
Midnight Drop,Lee Jacquot,https://www.goodreads.com/book/show/124946183-midnight-drop,,,
"Mistletoe and Mishigas (Teachers in Love, #2)",M.A. Wardell,https://www.goodreads.com/book/show/137944656-mistletoe-and-mishigas,,,
"Tempt Our Fate (Sutten Mountain, #2)",Kat Singleton,https://www.goodreads.com/book/show/151995342-tempt-our-fate,,,
Broken Beginnings (Citrus Cove #1),Clary Evans,https://www.goodreads.com/book/show/180804217-broken-beginnings,,,
"Camera Shy (Lessons in Love, #1)",Kay Cove,https://www.goodreads.com/book/show/175473448-camera-shy,,,
"For You, I Fall to Pieces (Bad Boys of Bardstown, #5)",Saffron A. Kent,https://www.goodreads.com/book/show/59005287-for-you-i-fall-to-pieces,,,
Outdrawn,Deanna Grey,https://www.goodreads.com/book/show/198542200-outdrawn,,,
Next time you leave (Flat caps and wheels Book 1),Andrea Gonzalez,https://www.goodreads.com/book/show/196927674-next-time-you-leave,,,
The Labor Day Chronicle,Lee Jacquot,https://www.goodreads.com/book/show/124946182-the-labor-day-chronicle,,,
"Hopeless (Chestnut Springs, #5)",Elsie Silver,https://www.goodreads.com/book/show/174753697-hopeless,,,
"The Problem with Dating (Problems, #1)",Brittainy C. Cherry,https://www.goodreads.com/book/show/197124858-the-problem-with-dating,,,
"Tame the Heart (Runaway Ranch, #1)",Ava  Hunter,https://www.goodreads.com/book/show/197375272-tame-the-heart,,,
"Can I Tell You Something? (Snowbound Secrets, #1)",Holly June Smith,https://www.goodreads.com/book/show/199512671-can-i-tell-you-something,,,
Outfield Assist (Dominating the Diamond Book 2),Cat Giraldo,https://www.goodreads.com/book/show/199895944-outfield-assist,,,
Only for the Week,Natasha Bishop,https://www.goodreads.com/book/show/152387598-only-for-the-week,,,
Where We Belong (Evermore #2),N.S. Perkins,https://www.goodreads.com/book/show/195515829-where-we-belong,,,
All Inn Thyme (Freedom Valley #3),Erin Branscom,https://www.goodreads.com/book/show/61925961-all-inn-thyme,,,
