book_title,author,goodreads_url,reviews_count,avg_rating,shelves,date_scraped,status
Shield & Sorrow (Shield & Sorrow #1),J.E. Ridge,https://www.goodreads.com/book/show/57196458-shield-sorrow,62.0,3.94,"{""fantasy"": null, ""m m romance"": null, ""romance"": null, ""m m fantasy"": null, ""magic"": null, ""royalty"": null, ""lgbt"": null, ""high fantasy"": null, ""historical"": null, ""adult"": null}",2026-03-21,success
"Madison Square Murders (Memento Mori, #1)",C.S. Poe,https://www.goodreads.com/book/show/58079071-madison-square-murders,930.0,4.38,"{""mystery"": null, ""m m romance"": null, ""romance"": null, ""contemporary"": null, ""crime"": null, ""lgbt"": null, ""audiobook"": null, ""queer"": null, ""slow burn"": null, ""suspense"": null}",2026-03-21,success
"Blind Tiger (The Pride, #1)",Jordan L. Hawk,https://www.goodreads.com/book/show/57127534-blind-tiger,187.0,4.0,"{""historical"": null, ""fantasy"": null, ""romance"": null, ""paranormal"": null, ""m m romance"": null, ""shapeshifters"": null, ""historical fiction"": null, ""magic"": null, ""mystery"": null, ""lgbt"": null}",2026-03-21,success
"By the Numbers (Love Logic, #3)",K.M. Neuhold,https://www.goodreads.com/book/show/56363885-by-the-numbers,191.0,4.14,"{""m m romance"": null, ""romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""college"": null, ""lgbt"": null, ""new adult"": null, ""queer"": null, ""gay"": null, ""m m contemporary"": null}",2026-03-21,success
The Barbarian's Vow (Barbarian Duet #2),Keira Andrews,https://www.goodreads.com/book/show/59125568-the-barbarian-s-vow,470.0,4.0,"{""fantasy"": null, ""m m romance"": null, ""romance"": null, ""enemies to lovers"": null, ""historical"": null, ""lgbt"": null, ""audiobook"": null, ""second chance"": null, ""historical romance"": null, ""m m fantasy"": null}",2026-03-21,success
"Charles (Learning to Love, #1)",Con Riley,https://www.goodreads.com/book/show/57569079-charles,392.0,4.16,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""disability"": null, ""queer"": null, ""british literature"": null, ""friends to lovers"": null, ""contemporary romance"": null}",2026-03-21,success
Lighter,A. Aduma,https://www.goodreads.com/book/show/56559458-lighter,23.0,3.93,"{""contemporary"": null, ""young adult"": null, ""romance"": null, ""lgbt"": null, ""m m romance"": null, ""queer"": null}",2026-03-21,success
"Encore (Famous, #4)",Eden Finley,https://www.goodreads.com/book/show/58533894-encore,538.0,4.13,"{""m m romance"": null, ""romance"": null, ""lgbt"": null, ""audiobook"": null, ""contemporary"": null, ""friends to lovers"": null, ""queer"": null, ""music"": null, ""contemporary romance"": null, ""musicians"": null}",2026-03-21,success
Drilled (Four Bears Construction #7),K.M. Neuhold,https://www.goodreads.com/book/show/58313474-drilled,375.0,4.3,"{""m m romance"": null, ""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""friends to lovers"": null, ""second chance"": null, ""forced proximity"": null, ""lgbt"": null, ""audiobook"": null, ""gay"": null}",2026-03-21,success
"Bennet, Pride Before the Fall (Love, Austen #3)",Anyta Sunday,https://www.goodreads.com/book/show/58340861-bennet-pride-before-the-fall,174.0,3.82,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""lgbt"": null, ""fiction"": null, ""retellings"": null, ""queer"": null, ""slow burn"": null, ""contemporary romance"": null, ""enemies to lovers"": null}",2026-03-21,success
The Muffin Man,Kim Fielding,https://www.goodreads.com/book/show/56569958-the-muffin-man,90.0,3.97,"{""fantasy"": null, ""m m romance"": null, ""romance"": null, ""magic"": null, ""paranormal"": null, ""contemporary"": null, ""lgbt"": null, ""fiction"": null, ""royalty"": null, ""fairy tales"": null}",2026-03-21,success
"Out of Character (True Colors, #2)",Annabeth Albert,https://www.goodreads.com/book/show/55816618-out-of-character,,,"{""romance"": null, ""lgbt"": null, ""contemporary"": null, ""queer"": null, ""m m romance"": null, ""audiobook"": null, ""new adult"": null, ""fiction"": null, ""enemies to lovers"": null, ""young adult"": null}",2026-03-21,success
"Click (White House Men, #3)",Nora Phoenix,https://www.goodreads.com/book/show/56182361-click,172.0,4.28,"{""m m romance"": null, ""romance"": null, ""lgbt"": null, ""audiobook"": null, ""contemporary"": null, ""friends to lovers"": null, ""mystery"": null, ""politics"": null, ""gay"": null, ""suspense"": null}",2026-03-21,success
"Cattle Stop (Cattle Stop, #1)",Kit Oliver,https://www.goodreads.com/book/show/58722287-cattle-stop,248.0,3.94,"{""romance"": null, ""lgbt"": null, ""m m romance"": null, ""contemporary"": null, ""enemies to lovers"": null, ""queer"": null, ""fiction"": null, ""slow burn"": null, ""contemporary romance"": null, ""adult"": null}",2026-03-21,success
"Disarmed (Fence, #2)",Sarah Rees Brennan,https://www.goodreads.com/book/show/55277031-disarmed,632.0,4.04,"{""romance"": null, ""lgbt"": null, ""young adult"": null, ""contemporary"": null, ""sports"": null, ""queer"": null, ""fiction"": null, ""gay"": null, ""m m romance"": null, ""graphic novels"": null}",2026-03-21,success
Hijacked (Licking Thicket: Horn of Glory #1),Lucy Lennox,https://www.goodreads.com/book/show/57117607-hijacked,,,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""humor"": null, ""audiobook"": null, ""lgbt"": null, ""military fiction"": null, ""enemies to lovers"": null, ""contemporary romance"": null, ""forced proximity"": null}",2026-03-21,success
Playground Games,NOT A BOOK,https://www.goodreads.com/book/show/57742204-playground-games,,,,2026-03-21,book_key_not_found
The Demon's in the Details (Charm City Chronicles #1),Meghan Maslow,https://www.goodreads.com/book/show/58679426-the-demon-s-in-the-details,251.0,4.33,"{""m m romance"": null, ""paranormal"": null, ""fantasy"": null, ""shapeshifters"": null, ""demons"": null, ""magic"": null, ""romance"": null, ""urban fantasy"": null, ""audiobook"": null, ""lgbt"": null}",2026-03-21,success
"Operation Meet Cute (Operation HEA, #1)",K.M. Neuhold,https://www.goodreads.com/book/show/58027717-operation-meet-cute,211.0,3.98,"{""m m romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""romance"": null, ""lgbt"": null, ""humor"": null, ""audiobook"": null, ""contemporary romance"": null, ""m m contemporary"": null, ""rom com"": null}",2026-03-21,success
Whatever It Takes (Code of Honor #5),Reese Knightley,https://www.goodreads.com/book/show/56825064-whatever-it-takes,63.0,4.27,"{""m m romance"": null, ""audiobook"": null, ""military fiction"": null, ""romance"": null, ""contemporary"": null, ""action"": null, ""lgbt"": null, ""suspense"": null, ""romantic suspense"": null, ""military romance"": null}",2026-03-21,success
"Always Eli (Forever Love, #1)",Charlie Novak,https://www.goodreads.com/book/show/58824772-always-eli,192.0,4.09,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""queer"": null, ""drag"": null, ""audiobook"": null, ""lgbt"": null, ""gay"": null, ""bdsm"": null, ""humor"": null}",2026-03-21,success
"Stumble (Outback Boys, #1)",Becca Seymour,https://www.goodreads.com/book/show/56403160-stumble,84.0,3.99,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""forced proximity"": null, ""novella"": null, ""friends to lovers"": null, ""ebooks"": null, ""gay"": null, ""m m contemporary"": null}",2026-03-21,success
"Twisted Pretty Things (Shadows of London, #1)",Ariana Nash,https://www.goodreads.com/book/show/55244683-twisted-pretty-things,421.0,4.01,"{""fantasy"": null, ""urban fantasy"": null, ""m m romance"": null, ""paranormal"": null, ""romance"": null, ""magic"": null, ""mystery"": null, ""lgbt"": null, ""audiobook"": null, ""queer"": null}",2026-03-21,success
"Gone But Not Forgotten (TIN, #1)",Charlie Cochet,https://www.goodreads.com/book/show/42733871-gone-but-not-forgotten,250.0,4.42,"{""m m romance"": null, ""paranormal"": null, ""shapeshifters"": null, ""romance"": null, ""fantasy"": null, ""urban fantasy"": null, ""lgbt"": null, ""mystery"": null, ""audiobook"": null, ""military fiction"": null}",2026-03-21,success
Snow Way in Hell,Charlie Novak,https://www.goodreads.com/book/show/56651678-snow-way-in-hell,72.0,3.77,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""novella"": null, ""holiday"": null, ""christmas"": null, ""friends to lovers"": null, ""lgbt"": null, ""short stories"": null, ""forced proximity"": null}",2026-03-21,success
"Insatiable (Vino & Veritas, #11)",Rhys Everly,https://www.goodreads.com/book/show/57501544-insatiable,258.0,3.82,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""queer"": null, ""contemporary romance"": null, ""fake dating"": null, ""fiction"": null, ""gay"": null}",2026-03-21,success
"Charisma Check (Roll for Love, #2)",Charlie Novak,https://www.goodreads.com/book/show/56403164-charisma-check,143.0,4.21,"{""m m romance"": null, ""romance"": null, ""enemies to lovers"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""queer"": null, ""contemporary romance"": null, ""forced proximity"": null, ""gay"": null}",2026-03-21,success
The Bachelor's Valet (Flos Magicae #2),Arden Powell,https://www.goodreads.com/book/show/58670490-the-bachelor-s-valet,,,"{""romance"": null, ""fantasy"": null, ""historical"": null, ""lgbt"": null, ""queer"": null, ""m m romance"": null, ""historical fiction"": null, ""historical romance"": null, ""magic"": null, ""fiction"": null}",2026-03-21,success
"Last Gasp (Kip O'Connor M/M Mystery, #1)",S.C. Wynne,https://www.goodreads.com/book/show/59356433-last-gasp,,,"{""mystery"": null, ""m m romance"": null, ""contemporary"": null, ""cozy mystery"": null, ""romance"": null, ""crime"": null, ""lgbt"": null, ""enemies to lovers"": null, ""fiction"": null, ""audiobook"": null}",2026-03-21,success
Unseen (Rath & Rune #2),Jordan L. Hawk,https://www.goodreads.com/book/show/58270527-unseen,145.0,4.22,"{""fantasy"": null, ""romance"": null, ""historical"": null, ""paranormal"": null, ""mystery"": null, ""magic"": null, ""m m romance"": null, ""horror"": null, ""lgbt"": null, ""queer"": null}",2026-03-21,success
"A Nest for Eli (Alaskan Pebble Gifters, #6)",Amy Bellows,https://www.goodreads.com/book/show/57372147-a-nest-for-eli,131.0,4.27,"{""omegaverse"": null, ""m m romance"": null, ""romance"": null, ""shapeshifters"": null, ""fantasy"": null, ""paranormal"": null, ""lgbt"": null, ""sex work"": null, ""magic"": null, ""m m shapeshifters"": null}",2026-03-21,success
"Twelve Days of Murder (Twelve Days of Murder, #1)",Jason Wrench,https://www.goodreads.com/book/show/59081480-twelve-days-of-murder,103.0,3.93,"{""m m romance"": null, ""romance"": null, ""crime"": null, ""mystery"": null, ""contemporary"": null, ""lgbt"": null, ""christmas"": null, ""suspense"": null, ""murder mystery"": null}",2026-03-21,success
"Peter Cabot Gets Lost (The Cabots, #2)",Cat Sebastian,https://www.goodreads.com/book/show/57658678-peter-cabot-gets-lost,622.0,4.36,"{""romance"": null, ""historical"": null, ""queer"": null, ""lgbt"": null, ""historical fiction"": null, ""historical romance"": null, ""m m romance"": null, ""fiction"": null, ""road trip"": null, ""adult"": null}",2026-03-21,success
"Crosse My Hart (Men of The Legata, #1)",Julian Gaspay,https://www.goodreads.com/book/show/55443186-crosse-my-hart,8.0,3.59,"{""m m romance"": null, ""contemporary"": null}",2026-03-21,success
"Resigned to Death (Jamie Brodie Mysteries, #21)",Meg Perry,https://www.goodreads.com/book/show/56638251-resigned-to-death,9.0,4.49,"{""mystery"": null, ""m m romance"": null}",2026-03-21,success
Chew Toy,L.E. Franks,https://www.goodreads.com/book/show/56403167-chew-toy,44.0,3.36,"{""m m romance"": null, ""vampires"": null, ""paranormal"": null, ""romance"": null, ""contemporary"": null, ""novella"": null, ""urban fantasy"": null, ""short stories"": null, ""lgbt"": null, ""fiction"": null}",2026-03-21,success
"To Poison a Prince (A Tale of Two Princes, #2)",Aldrea Alien,https://www.goodreads.com/book/show/54785974-to-poison-a-prince,,,"{""fantasy"": null, ""m m romance"": null, ""royalty"": null, ""lgbt"": null, ""magic"": null, ""adult"": null, ""gay"": null, ""queer"": null, ""mystery"": null, ""m m fantasy"": null}",2026-03-21,success
The Traitor's Mercy (Starian Cycle #1),Iris Foxglove,https://www.goodreads.com/book/show/57191918-the-traitor-s-mercy,152.0,3.99,"{""fantasy"": null, ""m m romance"": null, ""bdsm"": null, ""romance"": null, ""dark"": null, ""magic"": null, ""queer"": null, ""high fantasy"": null, ""m m fantasy"": null, ""dark romance"": null}",2026-03-21,success
The Boyfriend Rivalry (Easton Grammar #1),Milana Spencer,https://www.goodreads.com/book/show/58379185-the-boyfriend-rivalry,111.0,3.57,"{""m m romance"": null, ""enemies to lovers"": null, ""romance"": null, ""contemporary"": null, ""high school"": null, ""slow burn"": null, ""lgbt"": null, ""young adult"": null, ""m m contemporary"": null, ""gay"": null}",2026-03-21,success
Tim Te Maro and the Subterranean Heartsick Blues,H.S. Valley,https://www.goodreads.com/book/show/58725241-tim-te-maro-and-the-subterranean-heartsick-blues,,,"{""fantasy"": null, ""romance"": null, ""young adult"": null, ""lgbt"": null, ""queer"": null, ""magic"": null, ""contemporary"": null, ""fiction"": null, ""young adult fantasy"": null, ""enemies to lovers"": null}",2026-03-21,success
Night Watch (Burlington Inn #1),A.G. Meiers,https://www.goodreads.com/book/show/58837802-night-watch,18.0,3.81,"{""m m romance"": null}",2026-03-21,success
"Coaching the Nerd (Nerds vs Jocks, #2)",Eli Easton,https://www.goodreads.com/book/show/56922875-coaching-the-nerd,259.0,4.05,"{""m m romance"": null, ""romance"": null, ""sports"": null, ""college"": null, ""contemporary"": null, ""new adult"": null, ""lgbt"": null, ""friends to lovers"": null, ""football"": null, ""contemporary romance"": null}",2026-03-21,success
Blooded,Nat Kennedy,https://www.goodreads.com/book/show/58737104-blooded,37.0,3.74,"{""paranormal"": null, ""m m romance"": null, ""magic"": null, ""fantasy"": null, ""vampires"": null, ""romance"": null, ""drama"": null, ""supernatural"": null, ""urban fantasy"": null}",2026-03-21,success
"Lost and Bound (Mismatched Mates, #4)",Eliot Grayson,https://www.goodreads.com/book/show/58253786-lost-and-bound,346.0,4.14,"{""m m romance"": null, ""paranormal"": null, ""shapeshifters"": null, ""fantasy"": null, ""romance"": null, ""magic"": null, ""audiobook"": null, ""lgbt"": null, ""paranormal romance"": null, ""werewolves"": null}",2026-03-21,success
Braving His Past (Away From Keyboard #8),Patricia D. Eddy,https://www.goodreads.com/book/show/55438747-braving-his-past,89.0,4.36,"{""m m romance"": null, ""romance"": null, ""audiobook"": null, ""abuse"": null, ""lgbt"": null, ""romantic suspense"": null, ""contemporary"": null, ""suspense"": null, ""found family"": null, ""ebooks"": null}",2026-03-21,success
"Steel & Thunder (Steel & Thunder, #1)",Dominic N. Ashen,https://www.goodreads.com/book/show/58296178-steel-thunder,,,"{""fantasy"": null, ""m m romance"": null, ""romance"": null, ""bdsm"": null, ""lgbt"": null, ""m m fantasy"": null, ""magic"": null, ""audiobook"": null, ""monsters"": null, ""spicy"": null}",2026-03-21,success
"Cut is the Bough (Johnny's Haunts, #1)",Francesca Zadra,https://www.goodreads.com/book/show/59975006-cut-is-the-bough,3.0,3.72,"{""mystery"": null, ""contemporary"": null, ""paranormal"": null, ""queer"": null, ""urban fantasy"": null}",2026-03-21,success
Boy Underground,Catherine Ryan Hyde,https://www.goodreads.com/book/show/56225718-boy-underground,724.0,4.47,"{""historical fiction"": null, ""fiction"": null, ""lgbt"": null, ""historical"": null, ""coming of age"": null, ""audiobook"": null, ""young adult"": null, ""romance"": null, ""gay"": null, ""adult"": null}",2026-03-21,success
Dark Fate (Flame Born #2),Kat Silver,https://www.goodreads.com/book/show/59133440-dark-fate,,,"{""paranormal"": null, ""fantasy"": null, ""m m romance"": null, ""shapeshifters"": null, ""vampires"": null, ""magic"": null, ""urban fantasy"": null, ""lgbt"": null, ""romance"": null, ""fae"": null}",2026-03-21,success
Paper Airplanes (Perspective #2),B. Harmony,https://www.goodreads.com/book/show/58288135-paper-airplanes,64.0,4.34,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""family"": null}",2026-03-21,success
"The Dying Light (Bloodwitch, #1)",Lily Heron (Lily Rooke/Emily Rooke),https://www.goodreads.com/book/show/56693695-the-dying-light,79.0,3.98,"{""fantasy"": null, ""m m romance"": null, ""lgbt"": null, ""queer"": null, ""dark"": null, ""romance"": null, ""drama"": null}",2026-03-21,success
The Sheltering Tree,J.R. Lawrie,https://www.goodreads.com/book/show/57431205-the-sheltering-tree,188.0,4.36,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""mystery"": null, ""crime"": null, ""police"": null, ""romantic suspense"": null, ""lgbt"": null, ""british literature"": null, ""fiction"": null}",2026-03-21,success
Sweetening the Spice,Kieran Frank,https://www.goodreads.com/book/show/59338147-sweetening-the-spice,1.0,4.0,{},2026-03-21,success
"Safe (In Midsummer, #5)",Jessica Frances,https://www.goodreads.com/book/show/53375117-safe,29.0,4.16,"{""romance"": null, ""m m romance"": null, ""contemporary"": null}",2026-03-21,success
Rebellion (Fight for Survival #2),H.L. Day,https://www.goodreads.com/book/show/56957522-rebellion,40.0,4.23,"{""m m romance"": null, ""aliens"": null, ""romance"": null, ""science fiction"": null, ""dystopia"": null, ""post apocalyptic"": null, ""lgbt"": null, ""dark"": null, ""survival"": null, ""space"": null}",2026-03-21,success
The Endless Road to Sunshine,Nicky James,https://www.goodreads.com/book/show/56700321-the-endless-road-to-sunshine,348.0,4.23,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""college"": null, ""mental health"": null, ""lgbt"": null, ""dark"": null, ""suspense"": null, ""audiobook"": null, ""contemporary romance"": null}",2026-03-21,success
"Kian's Focus (Brigs Ferry Bay, #2)",Misty Walker,https://www.goodreads.com/book/show/55850992-kian-s-focus,293.0,4.11,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""lgbt"": null, ""friends to lovers"": null, ""small town romance"": null, ""fiction"": null, ""contemporary romance"": null, ""abuse"": null, ""emotional"": null}",2026-03-21,success
Chasing Hope,Gwen Martin,https://www.goodreads.com/book/show/56893069-chasing-hope,,,"{""m m romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""romance"": null, ""slow burn"": null, ""bisexual"": null, ""grief"": null, ""lgbt"": null}",2026-03-21,success
A Soft Touch,Laura Lascarso,https://www.goodreads.com/book/show/57639840-a-soft-touch,,,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""sports"": null, ""bdsm"": null, ""disability"": null, ""friends to lovers"": null, ""lgbt"": null, ""adult"": null, ""queer"": null}",2026-03-21,success
Fathers of the Bride,Marshall Thornton,https://www.goodreads.com/book/show/58715953-fathers-of-the-bride,80.0,4.01,"{""m m romance"": null, ""contemporary"": null, ""romance"": null, ""lgbt"": null, ""humor"": null, ""second chance"": null, ""fiction"": null, ""queer"": null, ""adult"": null, ""contemporary romance"": null}",2026-03-21,success
"No Take Backs (Zone Defense, #1)",Becca Seymour,https://www.goodreads.com/book/show/58824798-no-take-backs,130.0,3.99,"{""m m romance"": null, ""sports"": null, ""romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""lgbt"": null, ""sports romance"": null, ""m m sports romance"": null, ""second chance"": null, ""basketball"": null}",2026-03-21,success
Smoke Signals (Perspective #3),B. Harmony,https://www.goodreads.com/book/show/58244391-smoke-signals,77.0,4.32,"{""m m romance"": null, ""firefighters"": null, ""lgbt"": null, ""romance"": null, ""contemporary"": null}",2026-03-21,success
"You Are Cordially Invited (Auckland Med., #5)",Jay Hogan,https://www.goodreads.com/book/show/58093750-you-are-cordially-invited,175.0,4.35,"{""m m romance"": null, ""romance"": null, ""audiobook"": null, ""sports"": null, ""queer"": null, ""contemporary"": null, ""contemporary romance"": null, ""lgbt"": null, ""sports romance"": null, ""m m contemporary"": null}",2026-03-21,success
To Have Him and Hold Him,Kieran Frank,https://www.goodreads.com/book/show/59935620-to-have-him-and-hold-him,1.0,5.0,"{""queer"": null}",2026-03-21,success
Forsaken Fae: Book One (Forsaken Fae #1),R.A. Steffan,https://www.goodreads.com/book/show/55472407-forsaken-fae,104.0,3.9,"{""fantasy"": null, ""m m romance"": null, ""paranormal"": null, ""fae"": null, ""urban fantasy"": null, ""magic"": null, ""vampires"": null, ""romance"": null, ""audiobook"": null, ""lgbt"": null}",2026-03-21,success
Just a Little Madness (The Brotherhood #7),Merry Farmer,https://www.goodreads.com/book/show/56255388-just-a-little-madness,49.0,4.17,"{""historical"": null, ""romance"": null, ""historical romance"": null, ""m m romance"": null, ""historical fiction"": null, ""lgbt"": null, ""queer"": null, ""mystery"": null, ""victorian"": null, ""friends to lovers"": null}",2026-03-21,success
Leap of Faith,C.F. White,https://www.goodreads.com/book/show/57584295-leap-of-faith,65.0,4.16,"{""m m romance"": null, ""romance"": null, ""contemporary"": null, ""sports"": null, ""lgbt"": null, ""m m contemporary"": null, ""m m sports romance"": null, ""slow burn"": null, ""enemies to lovers"": null}",2026-03-21,success
On Tour with Eleven (Famous #4.5),NOT A BOOK,https://www.goodreads.com/book/show/58956767-on-tour-with-eleven,,,,2026-03-21,book_key_not_found
High Alert,Becca Seymour,https://www.goodreads.com/book/show/58395594-high-alert,,,"{""m m romance"": null, ""romance"": null, ""friends to lovers"": null, ""contemporary"": null, ""lgbt"": null, ""australia"": null, ""firefighters"": null, ""contemporary romance"": null, ""gay"": null}",2026-03-21,success
"Christmas Wish List (Hartbridge Christmas, #2)",N.R. Walker,https://www.goodreads.com/book/show/59425335-christmas-wish-list,491.0,4.24,"{""christmas"": null, ""m m romance"": null, ""romance"": null, ""holiday"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""contemporary romance"": null, ""forced proximity"": null, ""fiction"": null}",2026-03-21,success
More Than Enough (Enough #1),B. Harmony,https://www.goodreads.com/book/show/59110264-more-than-enough,148.0,4.1,"{""m m romance"": null, ""bdsm"": null, ""disability"": null, ""romance"": null, ""military fiction"": null, ""contemporary"": null, ""lgbt"": null, ""gay"": null, ""m m contemporary"": null, ""slow burn"": null}",2026-03-21,success
"Unguarded (Vino & Veritas, #10)",Jay Hogan,https://www.goodreads.com/book/show/56758557-unguarded,,,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""audiobook"": null, ""lgbt"": null, ""queer"": null, ""fiction"": null, ""contemporary romance"": null, ""gay"": null, ""adult"": null}",2026-03-21,success
"The Gentleman and the Spy (Ormond Yard Romantic Adventures, #1)",Neil S. Plakcy,https://www.goodreads.com/book/show/56757384-the-gentleman-and-the-spy,61.0,3.98,"{""historical"": null, ""m m romance"": null, ""romance"": null, ""historical fiction"": null, ""mystery"": null, ""lgbt"": null, ""historical romance"": null, ""victorian"": null, ""queer"": null, ""m m historical romance"": null}",2026-03-21,success
Kensho,Lyn Gala,https://www.goodreads.com/book/show/56058560-kensho,54.0,4.48,"{""m m romance"": null, ""aliens"": null, ""science fiction"": null, ""romance"": null, ""bdsm"": null, ""short stories"": null, ""fantasy"": null, ""anthologies"": null, ""space"": null, ""lgbt"": null}",2026-03-21,success
"Ticking the Boxes (Gold Coast Collage, #2)",L.J. Hayward,https://www.goodreads.com/book/show/56430515-ticking-the-boxes,12.0,3.62,"{""m m romance"": null, ""romance"": null, ""contemporary"": null}",2026-03-21,success
The Elven King's Captive (Fated Elves #1),Devon Vesper,https://www.goodreads.com/book/show/56829004-the-elven-king-s-captive,98.0,3.65,"{""fantasy"": null, ""m m romance"": null, ""omegaverse"": null, ""paranormal"": null, ""romance"": null, ""lgbt"": null, ""urban fantasy"": null, ""magic"": null, ""fae"": null, ""royalty"": null}",2026-03-21,success
"Catching Kalen (Diamond Dreams, #1)",Maya Nicole,https://www.goodreads.com/book/show/56394388-catching-kalen,237.0,4.09,"{""m m romance"": null, ""sports"": null, ""romance"": null, ""college"": null, ""contemporary"": null, ""baseball"": null, ""sports romance"": null, ""lgbt"": null, ""forbidden romance"": null, ""m m sports romance"": null}",2026-03-21,success
The Enemy Benefit (Easton Grammar #2),Milana Spencer,https://www.goodreads.com/book/show/59733550-the-enemy-benefit,95.0,3.84,"{""m m romance"": null, ""enemies to lovers"": null, ""romance"": null, ""high school"": null, ""contemporary"": null, ""lgbt"": null, ""young adult"": null, ""queer"": null, ""slow burn"": null, ""gay"": null}",2026-03-21,success
The Rock Star's Guide to Getting Your Man,Ashlyn Kane,https://www.goodreads.com/book/show/59128881-the-rock-star-s-guide-to-getting-your-man,,,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""friends to lovers"": null, ""lgbt"": null, ""music"": null, ""musicians"": null, ""humor"": null, ""fiction"": null, ""contemporary romance"": null}",2026-03-21,success
Pinot & Pineapple Lumps (Southern Lights #4),Jay Hogan,https://www.goodreads.com/book/show/57063819-pinot-pineapple-lumps,188.0,4.37,"{""romance"": null, ""m m romance"": null, ""contemporary"": null, ""lgbt"": null, ""audiobook"": null, ""gay"": null, ""queer"": null, ""m m contemporary"": null, ""disability"": null, ""fiction"": null}",2026-03-21,success
I Think We Missed Our Turn,L.A. Witt,https://www.goodreads.com/book/show/56893172-i-think-we-missed-our-turn,23.0,3.87,"{""m m romance"": null, ""romance"": null, ""novella"": null, ""lgbt"": null, ""contemporary"": null, ""friends to lovers"": null}",2026-03-21,success
Reeling in Ryker (Shattered Pack #3),Fel Fern,https://www.goodreads.com/book/show/56553616-reeling-in-ryker,25.0,4.27,"{""m m romance"": null, ""shapeshifters"": null, ""contemporary"": null, ""paranormal"": null, ""omegaverse"": null, ""fantasy"": null, ""romance"": null}",2026-03-21,success
Against the Odds (Odds and Expectations #1),S.  Lucas,https://www.goodreads.com/book/show/57434990-against-the-odds,63.0,3.86,"{""m m romance"": null, ""contemporary"": null, ""sports"": null, ""romance"": null, ""lgbt"": null, ""m m sports romance"": null, ""m f romance"": null}",2026-03-21,success
"Our First and Last (True-Blue, #4.5)",Becca Seymour,https://www.goodreads.com/book/show/57461220-our-first-and-last,77.0,4.35,"{""romance"": null, ""m m romance"": null, ""lgbt"": null, ""friends to lovers"": null, ""contemporary"": null, ""amazon"": null, ""fiction"": null}",2026-03-21,success
"Never Stay Gone (Big Bend Texas Rangers, #1)",Tal Bauer,https://www.goodreads.com/book/show/59223355-never-stay-gone,652.0,4.36,"{""m m romance"": null, ""romance"": null, ""mystery"": null, ""second chance"": null, ""contemporary"": null, ""crime"": null, ""suspense"": null, ""romantic suspense"": null, ""lgbt"": null, ""friends to lovers"": null}",2026-03-21,success
The Hunter and His Mates (Kincaid Pack #4),Kiki Clark,https://www.goodreads.com/book/show/58288088-the-hunter-and-his-mates,210.0,4.29,"{""paranormal"": null, ""shapeshifters"": null, ""romance"": null, ""m m romance"": null, ""m m m"": null, ""fantasy"": null, ""magic"": null, ""polyamory"": null, ""enemies to lovers"": null, ""menage"": null}",2026-03-21,success
"Rescue (Rescue, #1)",Mx. Alex,https://www.goodreads.com/book/show/57114654-rescue,137.0,3.91,"{""m m romance"": null, ""aliens"": null, ""science fiction"": null, ""bdsm"": null, ""romance"": null, ""fantasy"": null, ""disability"": null, ""lgbt"": null, ""erotica"": null, ""queer"": null}",2026-03-21,success
"Ghost Light Killer (London Podcast Mystery, #2)",Dahlia Donovan,https://www.goodreads.com/book/show/57802234-ghost-light-killer,41.0,4.15,"{""mystery"": null, ""m m romance"": null, ""lgbt"": null, ""crime"": null, ""romance"": null, ""cozy mystery"": null, ""disability"": null, ""contemporary"": null, ""family"": null}",2026-03-21,success
Two-Man Team (Stick Side #5),Amy Aislin,https://www.goodreads.com/book/show/58811593-two-man-team,189.0,4.06,"{""hockey"": null, ""sports"": null, ""m m romance"": null, ""romance"": null, ""contemporary"": null, ""sports romance"": null, ""lgbt"": null, ""friends to lovers"": null, ""queer"": null, ""hockey romance"": null}",2026-03-21,success
Marriage of Hearts,Robin Blackwell,https://www.goodreads.com/book/show/57760525-marriage-of-hearts,31.0,3.85,"{""fantasy"": null, ""m m romance"": null, ""royalty"": null, ""romance"": null, ""high fantasy"": null, ""magic"": null, ""slow burn"": null, ""lgbt"": null, ""m m fantasy"": null}",2026-03-21,success
